id-aluno,id-turma,serie,ensino,login-count,ano-cadastro-usuario,dias-ultimo-login,var01,var02,var03,var04,var05,var06,var07,var08,var09,var10,var11,cluster,padrao
629,31,9-ano-ef,fundamental,434,2019,214,0.1465,0.13309,0.17647,0.0163,0.00594,0.08537,0.85714,0.16393,0.15199,0.20276,TARDE,Cluster 2,interagem esporadicamente
721,31,9-ano-ef,fundamental,141,2020,205,0.01911,0.00924,0,0.00148,0,0.0122,0.57143,0,0.02591,0.02765,NOITE,Cluster 2,interagem esporadicamente
730,31,9-ano-ef,fundamental,39,2020,205,0.01911,0.01848,0,0.01037,0,0.08537,0.42857,0,0.00173,0.00461,MANHA,Cluster 2,interagem esporadicamente
744,31,9-ano-ef,fundamental,144,2020,211,0.00796,0,0,0.00148,0,0.0122,0.85714,0.01639,0.09154,0.07834,TARDE,Cluster 2,interagem esporadicamente
745,31,9-ano-ef,fundamental,200,2020,214,0.05892,0.05176,0,0.00296,0,0.02439,0.57143,0.08197,0.07081,0.09217,NOITE,Cluster 2,interagem esporadicamente
757,31,9-ano-ef,fundamental,117,2020,203,0.03981,0.03142,0,0.02519,0.00446,0.14634,0.57143,0.19672,0.07945,0.10599,TARDE,Cluster 2,interagem esporadicamente
801,31,9-ano-ef,fundamental,333,2020,205,0.02389,0.02218,0,0.01333,0,0.10976,0.42857,0,0.05009,0.04147,TARDE,Cluster 2,interagem esporadicamente
807,31,9-ano-ef,fundamental,190,2020,204,0.0414,0.03697,0.11765,0.01481,0.00149,0.10976,0.71429,0,0.01727,0.01382,NOITE,Cluster 2,interagem esporadicamente
812,31,9-ano-ef,fundamental,55,2020,203,0.02389,0.01848,0,0.00148,0,0.0122,0.42857,0,0.00345,0,NOITE,Cluster 2,interagem esporadicamente
825,31,9-ano-ef,fundamental,46,2020,191,0.02229,0.01848,0,0.00593,0,0.04878,0.57143,0,0.00864,0.00461,NOITE,Cluster 2,interagem esporadicamente
827,31,9-ano-ef,fundamental,158,2020,205,0.02707,0.01848,0,0.01333,0,0.10976,0.57143,0,0.01036,0,NOITE,Cluster 2,interagem esporadicamente
829,31,9-ano-ef,fundamental,96,2020,196,0.03185,0.02218,0,0,0,0,0.42857,0,0.00518,0.00922,TARDE,Cluster 2,interagem esporadicamente
835,31,9-ano-ef,fundamental,219,2020,205,0.02866,0.02218,0,0.00148,0,0.0122,0.71429,0,0.03627,0.02765,TARDE,Cluster 2,interagem esporadicamente
836,31,9-ano-ef,fundamental,219,2020,205,0.01274,0.00739,0,0.00444,0.00297,0,0.71429,0.01639,0.03627,0.05069,TARDE,Cluster 2,interagem esporadicamente
837,31,9-ano-ef,fundamental,174,2020,206,0.17357,0.16451,0.23529,0.0163,0.00892,0.06098,0.57143,0,0.07254,0.06912,TARDE,Cluster 2,interagem esporadicamente
840,31,9-ano-ef,fundamental,271,2020,210,0.02707,0.02403,0,0.00593,0,0.04878,0.42857,0,0.02073,0.00922,TARDE,Cluster 2,interagem esporadicamente
841,31,9-ano-ef,fundamental,112,2020,215,0.18312,0.16636,0.29412,0.01037,0.00892,0.0122,0.85714,0,0.02073,0.00922,MANHA,Cluster 2,interagem esporadicamente
842,31,9-ano-ef,fundamental,56,2020,204,0.07006,0.05545,0,0.00444,0,0.03659,0.57143,0,0.01382,0.01382,NOITE,Cluster 2,interagem esporadicamente
843,31,9-ano-ef,fundamental,98,2020,204,0.05255,0.04067,0,0.00148,0,0.0122,0.57143,0.09836,0.02763,0.02304,TARDE,Cluster 2,interagem esporadicamente
853,31,9-ano-ef,fundamental,163,2020,215,0.05732,0.03697,0,0.00148,0,0.0122,0.85714,0,0.02245,0.00922,TARDE,Cluster 2,interagem esporadicamente
854,31,9-ano-ef,fundamental,141,2020,204,0.03503,0.02773,0,0,0,0,0.57143,0,0.00864,0.00461,TARDE,Cluster 2,interagem esporadicamente
855,31,9-ano-ef,fundamental,80,2020,205,0.02866,0.02588,0,0.00148,0,0.0122,0.57143,0,0.02073,0.02765,NOITE,Cluster 2,interagem esporadicamente
856,31,9-ano-ef,fundamental,254,2020,205,0.02707,0.01294,0,0.00444,0,0.03659,0.42857,0,0.00518,0.00461,TARDE,Cluster 2,interagem esporadicamente
857,31,9-ano-ef,fundamental,144,2020,203,0.05255,0.04806,0,0.02815,0.02229,0.04878,0.57143,0,0.02073,0.02765,NOITE,Cluster 2,interagem esporadicamente
858,31,9-ano-ef,fundamental,218,2020,203,0.16083,0.13678,0.23529,0.02074,0.00297,0.14634,0.28571,0,0.00864,0.00922,NOITE,Cluster 2,interagem esporadicamente
861,31,9-ano-ef,fundamental,264,2020,205,0.01911,0.00924,0,0.00741,0,0.06098,0.57143,0,0.01036,0.00461,TARDE,Cluster 2,interagem esporadicamente
865,31,9-ano-ef,fundamental,151,2020,203,0.05096,0.04621,0,0.01333,0,0.10976,0.57143,0,0.02418,0.00922,MADRUGADA,Cluster 2,interagem esporadicamente
867,31,9-ano-ef,fundamental,119,2020,205,0.0414,0.02588,0,0.0163,0.00297,0.10976,0.57143,0.03279,0.03109,0.04147,TARDE,Cluster 2,interagem esporadicamente
868,31,9-ano-ef,fundamental,155,2020,210,0.0414,0.02957,0,0.00444,0,0.03659,0.57143,0,0.05181,0.04147,NOITE,Cluster 2,interagem esporadicamente
870,31,9-ano-ef,fundamental,113,2020,201,0.03344,0.02403,0,0.02074,0,0.17073,0.42857,0,0.00864,0.00461,NOITE,Cluster 2,interagem esporadicamente
871,31,9-ano-ef,fundamental,63,2020,196,0.00478,0.0037,0,0,0,0,0.57143,0,0.02936,0.0553,TARDE,Cluster 2,interagem esporadicamente
875,31,9-ano-ef,fundamental,191,2020,215,0.02707,0.01664,0,0,0,0,0.42857,0.01639,0.01382,0.01843,TARDE,Cluster 2,interagem esporadicamente
879,31,9-ano-ef,fundamental,249,2020,212,0.23248,0.20702,0.41176,0.03111,0.01337,0.14634,1,0.03279,0.03454,0.02304,TARDE,Cluster 2,interagem esporadicamente
887,31,9-ano-ef,fundamental,328,2020,205,0.02866,0.01479,0,0.01185,0,0.09756,0.57143,0,0.04491,0.04608,NOITE,Cluster 2,interagem esporadicamente
894,31,9-ano-ef,fundamental,177,2020,205,0.0207,0.01294,0,0.00741,0,0.06098,0.71429,0,0.07254,0.10599,NOITE,Cluster 2,interagem esporadicamente
967,31,9-ano-ef,fundamental,119,2020,203,0.10669,0.10536,0,0.00593,0.00297,0,0.71429,0,0.038,0.01382,NOITE,Cluster 2,interagem esporadicamente
980,31,9-ano-ef,fundamental,366,2020,215,0.16879,0.14418,0,0.06519,0,0.53659,0.71429,0.04918,0.10535,0.08756,TARDE,Cluster 2,interagem esporadicamente
1005,31,9-ano-ef,fundamental,130,2020,209,0.02866,0.02218,0,0,0,0,0.57143,0,0.09499,0.12442,TARDE,Cluster 2,interagem esporadicamente
1039,31,9-ano-ef,fundamental,105,2020,203,0.02389,0.02588,0.05882,0.00148,0.00149,0,0.57143,0,0.01209,0,MANHA,Cluster 2,interagem esporadicamente
1053,31,9-ano-ef,fundamental,160,2020,204,0.08121,0.07024,0,0.00444,0,0.03659,0.85714,0.03279,0.03454,0.04147,TARDE,Cluster 2,interagem esporadicamente
1231,31,9-ano-ef,fundamental,291,2020,215,0.05255,0.03882,0,0.03259,0,0.26829,0.28571,0.06557,0.04145,0.04147,TARDE,Cluster 2,interagem esporadicamente
1426,31,9-ano-ef,fundamental,211,2020,214,0.00796,0.00739,0,0,0,0,0.57143,0,0.01209,0.02304,TARDE,Cluster 2,interagem esporadicamente
1427,31,9-ano-ef,fundamental,64,2020,204,0.11943,0.12015,0.05882,0.00148,0.00149,0,0.42857,0,0.01382,0,MADRUGADA,Cluster 2,interagem esporadicamente
1429,31,9-ano-ef,fundamental,133,2020,215,0.04299,0.04251,0.17647,0.00593,0.00297,0.02439,0.57143,0,0.02591,0.02304,TARDE,Cluster 2,interagem esporadicamente
1434,31,9-ano-ef,fundamental,213,2020,205,0.0621,0.06285,0,0.03852,0.03269,0.04878,0.85714,0.03279,0.06736,0.09677,TARDE,Cluster 2,interagem esporadicamente
1465,31,9-ano-ef,fundamental,69,2020,203,0.05414,0.04067,0,0.03556,0,0.29268,0.14286,0,0.01209,0.01382,NOITE,Cluster 2,interagem esporadicamente
1489,31,9-ano-ef,fundamental,209,2020,212,0.03503,0.01848,0,0.10815,0.00149,0.7561,0.71429,0,0.03454,0.03687,TARDE,Cluster 2,interagem esporadicamente
1499,31,9-ano-ef,fundamental,132,2020,204,0.05255,0.04991,0,0,0,0,0.57143,0,0.019,0,TARDE,Cluster 2,interagem esporadicamente
1583,31,9-ano-ef,fundamental,187,2020,205,0.05096,0.04991,0.29412,0.03407,0.01337,0.17073,0.57143,0,0.00864,0,NOITE,Cluster 2,interagem esporadicamente
1592,31,9-ano-ef,fundamental,402,2020,215,0.02707,0.02033,0,0.00148,0,0.0122,0.71429,0,0.019,0.00922,TARDE,Cluster 2,interagem esporadicamente
1612,31,9-ano-ef,fundamental,50,2020,212,0.01911,0.00924,0,0.00148,0,0.0122,0.42857,0,0.01209,0.00922,TARDE,Cluster 2,interagem esporadicamente
1613,31,9-ano-ef,fundamental,165,2020,204,0.03344,0.02773,0,0.00296,0,0.02439,0.42857,0.01639,0.02245,0.00461,TARDE,Cluster 2,interagem esporadicamente
1634,31,9-ano-ef,fundamental,164,2020,191,0.07166,0.061,0,0.02519,0.00149,0.17073,0.28571,0,0.00691,0.00461,MANHA,Cluster 2,interagem esporadicamente
1647,31,9-ano-ef,fundamental,143,2020,205,0.08439,0.07579,0,0.02667,0.01932,0.06098,0.57143,0.06557,0.00518,0.00461,NOITE,Cluster 2,interagem esporadicamente
1687,31,9-ano-ef,fundamental,58,2020,197,0.00955,0.00739,0,0.00593,0,0.04878,0.57143,0,0.00691,0,NOITE,Cluster 2,interagem esporadicamente
1689,31,9-ano-ef,fundamental,65,2020,205,0.05414,0.04806,0,0.01037,0,0.08537,0.57143,0,0.01036,0,NOITE,Cluster 2,interagem esporadicamente
1696,31,9-ano-ef,fundamental,176,2020,206,0.03662,0.01848,0,0.02963,0,0.23171,0.42857,0.01639,0.03282,0.03687,TARDE,Cluster 2,interagem esporadicamente
1698,31,9-ano-ef,fundamental,195,2020,204,0.03981,0.02218,0,0.02963,0,0.2439,0.57143,0,0.03282,0.02304,TARDE,Cluster 2,interagem esporadicamente
1728,31,9-ano-ef,fundamental,99,2020,191,0.03344,0.03142,0,0.00889,0,0.07317,0.71429,0,0.00864,0.00922,TARDE,Cluster 2,interagem esporadicamente
1756,31,9-ano-ef,fundamental,107,2020,211,0.03025,0.02773,0,0.00593,0,0.04878,0.57143,0,0.06736,0.06452,TARDE,Cluster 2,interagem esporadicamente
1846,31,9-ano-ef,fundamental,130,2020,215,0.03185,0.02773,0,0,0,0,0.57143,0,0.01382,0,NOITE,Cluster 2,interagem esporadicamente
1850,31,9-ano-ef,fundamental,43,2020,202,0.02707,0.02218,0,0.00444,0,0.03659,0.42857,0,0.01036,0.00922,TARDE,Cluster 2,interagem esporadicamente
1853,31,9-ano-ef,fundamental,134,2020,198,0.04618,0.03512,0,0.01037,0,0.08537,0.57143,0,0.01209,0.00922,NOITE,Cluster 2,interagem esporadicamente
1858,31,9-ano-ef,fundamental,275,2020,215,0.03025,0.01664,0,0.02074,0,0.14634,0.57143,0,0.01554,0.01382,TARDE,Cluster 2,interagem esporadicamente
1863,31,9-ano-ef,fundamental,365,2020,215,0.05096,0.04806,0.11765,0.02222,0.0208,0.0122,0.85714,0,0.07427,0.05069,TARDE,Cluster 2,interagem esporadicamente
1866,31,9-ano-ef,fundamental,66,2020,205,0.02707,0.01294,0,0.04148,0,0.34146,0.28571,0,0.00518,0.00461,TARDE,Cluster 2,interagem esporadicamente
1870,31,9-ano-ef,fundamental,321,2020,215,0.02548,0.01109,0,0.04148,0,0.34146,0.71429,0,0.0639,0.03687,NOITE,Cluster 2,interagem esporadicamente
1873,31,9-ano-ef,fundamental,203,2020,203,0.09554,0.07394,0,0.00148,0,0.0122,0.42857,0.03279,0.03282,0.02765,TARDE,Cluster 2,interagem esporadicamente
1879,31,9-ano-ef,fundamental,71,2020,198,0.01115,0.01109,0,0,0,0,0.71429,0,0.02936,0.03687,NOITE,Cluster 2,interagem esporadicamente
1887,31,9-ano-ef,fundamental,202,2020,205,0.03503,0.02403,0,0.04444,0.0208,0.19512,0.57143,0.01639,0.02591,0.02765,TARDE,Cluster 2,interagem esporadicamente
1889,31,9-ano-ef,fundamental,61,2020,202,0.01752,0.01848,0,0.00296,0,0.02439,0.42857,0.04918,0.02763,0.03687,TARDE,Cluster 2,interagem esporadicamente
1905,31,9-ano-ef,fundamental,238,2020,202,0.03185,0.02033,0,0.02963,0,0.2439,0.28571,0,0.00864,0.01382,TARDE,Cluster 2,interagem esporadicamente
1940,31,9-ano-ef,fundamental,269,2020,211,0.03344,0.02773,0.11765,0.00593,0.00446,0.0122,0.42857,0.11475,0.03109,0.05991,TARDE,Cluster 2,interagem esporadicamente
1944,31,9-ano-ef,fundamental,182,2020,215,0.20382,0.15527,0,0.09185,0,0.7561,0.85714,0,0.03109,0.02304,TARDE,Cluster 2,interagem esporadicamente
1959,31,9-ano-ef,fundamental,11,2020,167,0.00478,0.00555,0,0,0,0,0.57143,0,0.01554,0,NOITE,Cluster 2,interagem esporadicamente
456,33,1-ano-em,medio,199,2019,213,0.10924,0.0125,0,0.08065,0,0.08065,0.75,0,0.02128,0.0177,TARDE,Cluster 4,interagem esporadicamente
459,33,1-ano-em,medio,273,2019,215,0.17647,0.1625,0,0.01613,0,0.01613,0.75,0,0.05319,0.06195,NOITE,Cluster 4,interagem esporadicamente
469,33,1-ano-em,medio,786,2019,215,0.31092,0.2625,0,0,0,0,0.75,0,0.35106,0.28319,TARDE,Cluster 4,interagem esporadicamente
484,33,1-ano-em,medio,140,2019,215,0.04202,0,0,0,0,0,0.75,0,0.04255,0.06195,NOITE,Cluster 4,interagem esporadicamente
501,33,1-ano-em,medio,157,2019,211,0.06723,0.025,0,0,0,0,0.75,0.08108,0.21809,0.22124,TARDE,Cluster 4,interagem esporadicamente
565,33,1-ano-em,medio,419,2019,215,0.10084,0.0125,0,0,0,0,0.75,0,0.03191,0.0354,TARDE,Cluster 4,interagem esporadicamente
571,33,1-ano-em,medio,137,2019,205,0.09244,0.075,0,0,0,0,0.75,0.21622,0.30319,0.27434,TARDE,Cluster 4,interagem esporadicamente
573,33,1-ano-em,medio,154,2019,208,0.15126,0.1625,0,0,0,0,0.75,0,0.07447,0.0531,NOITE,Cluster 4,interagem esporadicamente
577,33,1-ano-em,medio,96,2019,205,0.23529,0.1625,0,0.1129,0.09091,0.09677,0.75,0.08108,0.17553,0.15929,TARDE,Cluster 4,interagem esporadicamente
612,33,1-ano-em,medio,68,2019,191,0.07563,0.0875,0,0,0,0,0.25,0,0.18085,0.20354,MANHA,Cluster 4,interagem esporadicamente
617,33,1-ano-em,medio,89,2019,202,0.05882,0.0375,0,0,0,0,0.75,0,0.03191,0.0354,TARDE,Cluster 4,interagem esporadicamente
621,33,1-ano-em,medio,60,2019,165,0.08403,0.0625,0,0,0,0,0.75,0.08108,0.07447,0.11504,NOITE,Cluster 4,interagem esporadicamente
622,33,1-ano-em,medio,240,2019,214,0.21008,0.175,0,0,0,0,0.75,0,0.3883,0.43363,TARDE,Cluster 4,interagem esporadicamente
634,33,1-ano-em,medio,138,2019,204,0.11765,0.1125,0.4,0.03226,0.09091,0.01613,0.5,0,0.19149,0.23009,NOITE,Cluster 4,interagem esporadicamente
645,33,1-ano-em,medio,161,2019,201,0.11765,0.1375,0,0,0,0,0.75,0,0.05319,0.06195,NOITE,Cluster 4,interagem esporadicamente
651,33,1-ano-em,medio,215,2019,205,0.15966,0.1875,0,0,0,0,0.75,0,0.03191,0.02655,NOITE,Cluster 4,interagem esporadicamente
654,33,1-ano-em,medio,59,2019,166,0.01681,0.0125,0,0,0,0,0.75,0.02703,0.08511,0.11504,TARDE,Cluster 4,interagem esporadicamente
656,33,1-ano-em,medio,81,2019,189,0.2605,0.3,0,0,0,0,0.25,0,0.03191,0.0354,TARDE,Cluster 4,interagem esporadicamente
659,33,1-ano-em,medio,97,2019,199,0.10084,0.1125,0.2,0.01613,0.09091,0,0.25,0.32432,0.03191,0.11504,NOITE,Cluster 4,interagem esporadicamente
664,33,1-ano-em,medio,31,2019,176,0.08403,0.075,0,0.09677,0,0.09677,0.75,0,0.38298,0.29204,TARDE,Cluster 4,interagem esporadicamente
668,33,1-ano-em,medio,120,2019,204,0.10084,0.0875,0,0,0,0,0.5,0,0.06915,0.07965,TARDE,Cluster 4,interagem esporadicamente
1000,33,1-ano-em,medio,114,2020,184,0.05042,0.0125,0,0,0,0,0.75,0,0.03723,0.04425,NOITE,Cluster 4,interagem esporadicamente
1033,33,1-ano-em,medio,154,2020,214,0.09244,0.05,0,0.09677,0,0.09677,0.5,0,0.07979,0.10619,NOITE,Cluster 4,interagem esporadicamente
1140,33,1-ano-em,medio,59,2020,201,0.14286,0.1125,0,0.01613,0,0.01613,1,0,0.05319,0.0531,NOITE,Cluster 4,interagem esporadicamente
1156,33,1-ano-em,medio,143,2020,210,0.08403,0.1,0,0.03226,0,0.03226,0.75,0,0.17021,0.18584,TARDE,Cluster 4,interagem esporadicamente
1161,33,1-ano-em,medio,490,2020,215,0.22689,0.2,0,0.03226,0,0.03226,0.75,0,0.04787,0.04425,NOITE,Cluster 4,interagem esporadicamente
1192,33,1-ano-em,medio,190,2020,212,0.10084,0.0875,0,0,0,0,0.75,0.05405,0.10638,0.10619,TARDE,Cluster 4,interagem esporadicamente
1213,33,1-ano-em,medio,38,2020,99,0.03361,0.0125,0,0,0,0,0.75,0.02703,0.0266,0.0354,TARDE,Cluster 4,interagem esporadicamente
1215,33,1-ano-em,medio,230,2020,206,0.15126,0.125,0.2,0.01613,0.09091,0,0.75,0,0.11702,0.0708,TARDE,Cluster 4,interagem esporadicamente
1252,33,1-ano-em,medio,230,2020,198,0.15126,0.075,0,0.09677,0,0.09677,0.75,0.02703,0.45745,0.45133,TARDE,Cluster 4,interagem esporadicamente
1262,33,1-ano-em,medio,122,2020,198,0.15966,0.0625,0,0.01613,0,0.01613,0.75,0,0.02128,0.0354,TARDE,Cluster 4,interagem esporadicamente
1270,33,1-ano-em,medio,358,2020,212,0.48739,0.55,0,0.01613,0,0.01613,0.5,0.24324,0.28723,0.29204,TARDE,Cluster 4,interagem esporadicamente
1274,33,1-ano-em,medio,222,2020,215,0.05882,0.0625,0,0,0,0,0.5,0.10811,0.1383,0.12389,NOITE,Cluster 4,interagem esporadicamente
1275,33,1-ano-em,medio,142,2020,213,0.08403,0.075,0,0.04839,0,0.04839,0.75,0,0.05319,0.06195,TARDE,Cluster 4,interagem esporadicamente
1289,33,1-ano-em,medio,150,2020,215,0.12605,0.15,0,0,0,0,0.75,0,0.25532,0.10619,NOITE,Cluster 4,interagem esporadicamente
1298,33,1-ano-em,medio,59,2020,203,0.05042,0.025,0,0,0,0,0.75,0.02703,0.0266,0.0354,TARDE,Cluster 4,interagem esporadicamente
1301,33,1-ano-em,medio,373,2020,215,0.07563,0.075,0,0.03226,0,0.03226,0.75,0,0.27128,0.30973,TARDE,Cluster 4,interagem esporadicamente
1305,33,1-ano-em,medio,217,2020,215,0.04202,0.0125,0,0,0,0,0.75,0,0.05319,0.07965,NOITE,Cluster 4,interagem esporadicamente
1309,33,1-ano-em,medio,165,2020,205,0.04202,0.05,0,0,0,0,0.75,0,0.04255,0.04425,TARDE,Cluster 4,interagem esporadicamente
1315,33,1-ano-em,medio,103,2020,203,0.30252,0.1875,0,0,0,0,0.75,0.16216,0.16489,0.19469,NOITE,Cluster 4,interagem esporadicamente
1317,33,1-ano-em,medio,178,2020,215,0.12605,0.125,0,0.03226,0,0.03226,0.75,0,0.04255,0.02655,TARDE,Cluster 4,interagem esporadicamente
1321,33,1-ano-em,medio,492,2020,215,0.21008,0.1,0,0.01613,0,0.01613,0.75,0,0.12234,0.0708,NOITE,Cluster 4,interagem esporadicamente
1325,33,1-ano-em,medio,82,2020,203,0.05882,0.0625,0,0.03226,0,0.03226,0.75,0,0.03191,0.0354,NOITE,Cluster 4,interagem esporadicamente
1333,33,1-ano-em,medio,196,2020,206,0.12605,0.1,0,0.1129,0,0.1129,0.75,0,0.06383,0.06195,TARDE,Cluster 4,interagem esporadicamente
1334,33,1-ano-em,medio,201,2020,215,0.38655,0.3875,0,0,0,0,0.75,0.10811,0.14894,0.24779,TARDE,Cluster 4,interagem esporadicamente
1337,33,1-ano-em,medio,234,2020,215,0.43697,0.5,0,0,0,0,0.5,0,0.1383,0.0531,TARDE,Cluster 4,interagem esporadicamente
1338,33,1-ano-em,medio,38,2020,184,0.19328,0.2125,0,0,0,0,0.75,0,0,0,NA,Cluster 4,interagem esporadicamente
1341,33,1-ano-em,medio,134,2020,202,0.11765,0.0125,0,0.12903,0,0.12903,0.75,0,0.03723,0.0354,TARDE,Cluster 4,interagem esporadicamente
1342,33,1-ano-em,medio,554,2020,215,0.10924,0.075,0,0,0,0,0.75,0,0.29787,0.37168,TARDE,Cluster 4,interagem esporadicamente
1352,33,1-ano-em,medio,132,2020,205,0.17647,0.1125,0,0.04839,0,0.04839,0.75,0,0.04255,0.02655,TARDE,Cluster 4,interagem esporadicamente
1356,33,1-ano-em,medio,409,2020,215,0.06723,0.075,0,0,0,0,0.75,0,0.22872,0.22124,TARDE,Cluster 4,interagem esporadicamente
1361,33,1-ano-em,medio,58,2020,197,0.21849,0.1,0,0,0,0,0.75,0,0.02128,0.02655,NOITE,Cluster 4,interagem esporadicamente
1371,33,1-ano-em,medio,138,2020,215,0.13445,0.125,0,0.14516,0,0.14516,1,0,0.03191,0.02655,TARDE,Cluster 4,interagem esporadicamente
1373,33,1-ano-em,medio,218,2020,201,0.06723,0.0375,0,0.14516,0,0.14516,0.5,0.16216,0.03723,0.07965,TARDE,Cluster 4,interagem esporadicamente
1375,33,1-ano-em,medio,146,2020,205,0.07563,0.075,0,0,0,0,0.75,0,0.04255,0,TARDE,Cluster 4,interagem esporadicamente
1380,33,1-ano-em,medio,407,2020,215,0.10084,0,0,0.01613,0,0.01613,0.75,0,0.13298,0.15044,NOITE,Cluster 4,interagem esporadicamente
1384,33,1-ano-em,medio,111,2020,215,0.20168,0.2125,0,0.08065,0,0.08065,0.75,0.18919,0.08511,0.13274,NOITE,Cluster 4,interagem esporadicamente
1386,33,1-ano-em,medio,171,2020,205,0,0,0,0,0,0,0.75,0,0.05851,0.06195,TARDE,Cluster 4,interagem esporadicamente
1436,33,1-ano-em,medio,108,2020,205,0.10924,0,0,0,0,0,0.75,0.21622,0.15426,0.21239,TARDE,Cluster 4,interagem esporadicamente
1438,33,1-ano-em,medio,343,2020,214,0.18487,0.1625,0,0.29032,0,0.29032,0.5,0.02703,0.07979,0.09735,TARDE,Cluster 4,interagem esporadicamente
1443,33,1-ano-em,medio,30,2020,141,0.05042,0.0375,0,0,0,0,0.75,0.10811,0.1117,0.11504,TARDE,Cluster 4,interagem esporadicamente
1528,33,1-ano-em,medio,113,2020,196,0.10084,0.1125,0,0,0,0,0.75,0,0.06383,0.0885,NOITE,Cluster 4,interagem esporadicamente
1556,33,1-ano-em,medio,118,2020,215,0.08403,0.0875,0,0,0,0,0.75,0.02703,0.05851,0.0708,TARDE,Cluster 4,interagem esporadicamente
1593,33,1-ano-em,medio,245,2020,215,0.15126,0.1625,0.2,0.01613,0.09091,0,0.5,0,0.17553,0.16814,TARDE,Cluster 4,interagem esporadicamente
1599,33,1-ano-em,medio,39,2020,177,0.06723,0,0,0,0,0,0.75,0,0.02128,0.02655,NOITE,Cluster 4,interagem esporadicamente
1645,33,1-ano-em,medio,210,2020,204,0.12605,0.15,0,0,0,0,0.5,0,0.03191,0.02655,TARDE,Cluster 4,interagem esporadicamente
1655,33,1-ano-em,medio,251,2020,213,0.07563,0.0875,0,0,0,0,0.75,0,0.23404,0.25664,TARDE,Cluster 4,interagem esporadicamente
1681,33,1-ano-em,medio,139,2020,205,0.04202,0.025,0,0,0,0,0.75,0.02703,0.07979,0.0708,NOITE,Cluster 4,interagem esporadicamente
1733,33,1-ano-em,medio,257,2020,205,0.2605,0.225,0,0.01613,0,0.01613,0.75,0,0.06383,0.0885,TARDE,Cluster 4,interagem esporadicamente
1755,33,1-ano-em,medio,69,2020,211,0.12605,0.1375,0,0.01613,0,0.01613,0.5,0.02703,0.18617,0.17699,TARDE,Cluster 4,interagem esporadicamente
1763,33,1-ano-em,medio,311,2020,215,0.09244,0.05,0,0,0,0,0.75,0.18919,0.21809,0.28319,TARDE,Cluster 4,interagem esporadicamente
1770,33,1-ano-em,medio,169,2020,192,0.19328,0.2125,0,0,0,0,0.75,0,0.17021,0.15044,MADRUGADA,Cluster 4,interagem esporadicamente
1772,33,1-ano-em,medio,156,2020,212,0.05042,0.05,0,0,0,0,0.5,0,0.14894,0.13274,TARDE,Cluster 4,interagem esporadicamente
1773,33,1-ano-em,medio,311,2020,213,0.2521,0.1875,0,0.06452,0,0.06452,0.75,0,0.22872,0.22124,TARDE,Cluster 4,interagem esporadicamente
1777,33,1-ano-em,medio,146,2020,204,0.19328,0.1375,0,0.01613,0,0.01613,1,0.21622,0.15426,0.15044,NOITE,Cluster 4,interagem esporadicamente
1778,33,1-ano-em,medio,99,2020,203,0.09244,0.075,0,0.03226,0,0.03226,0.5,0,0.07447,0.0708,NOITE,Cluster 4,interagem esporadicamente
1780,33,1-ano-em,medio,237,2020,203,0.23529,0.2125,0,0.19355,0,0.19355,0.75,0.02703,0.32979,0.37168,TARDE,Cluster 4,interagem esporadicamente
1784,33,1-ano-em,medio,105,2020,206,0.20168,0.2875,0,0,0,0,0.75,0,0.0266,0.0354,TARDE,Cluster 4,interagem esporadicamente
1832,33,1-ano-em,medio,52,2020,205,0.10924,0.0875,0,0.01613,0,0.01613,0.75,0,0.03723,0.04425,MADRUGADA,Cluster 4,interagem esporadicamente
1865,33,1-ano-em,medio,223,2020,202,0.04202,0.05,0,0.01613,0,0.01613,0.75,0,0.01596,0.0177,MADRUGADA,Cluster 4,interagem esporadicamente
1875,33,1-ano-em,medio,229,2020,215,0.09244,0.1125,0,0.04839,0,0.04839,0.25,0.05405,0.23404,0.26549,TARDE,Cluster 4,interagem esporadicamente
1924,33,1-ano-em,medio,125,2020,215,0.14286,0.1375,0,0,0,0,0.75,0.02703,0.02128,0.0177,TARDE,Cluster 4,interagem esporadicamente
77,34,2-ano-em,medio,115,2019,205,0.06723,0.0875,0,0,0,0,1,0,0.05851,0.0177,NOITE,Cluster 4,interagem esporadicamente
78,34,2-ano-em,medio,193,2019,204,0.10924,0.15,0,0,0,0,1,0,0.07447,0.0177,TARDE,Cluster 4,interagem esporadicamente
79,34,2-ano-em,medio,36,2019,155,0.04202,0.0375,0,0.09677,0,0,1,0.05405,0.07979,0.06195,NOITE,Cluster 4,interagem esporadicamente
81,34,2-ano-em,medio,105,2019,204,0.05042,0.05,0,0,0,0,1,0,0.09574,0.02655,NOITE,Cluster 4,interagem esporadicamente
83,34,2-ano-em,medio,101,2019,205,0,0,0,0,0,0,1,0,0.06915,0.00885,TARDE,Cluster 4,interagem esporadicamente
85,34,2-ano-em,medio,82,2019,215,0.0084,0.0125,0,0,0,0,1,0,0.12766,0.06195,NOITE,Cluster 4,interagem esporadicamente
88,34,2-ano-em,medio,137,2019,206,0,0,0,0,0,0,1,0.05405,0.06915,0.06195,TARDE,Cluster 4,interagem esporadicamente
91,34,2-ano-em,medio,85,2019,205,0.06723,0.0875,0,0,0,0,1,0.05405,0.14894,0.07965,NOITE,Cluster 4,interagem esporadicamente
